num,name,address1,address2,address3,city,state,zip,county,phone
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,NULL,NULL,JOHNSON CITY,TN,37604,WASHINGTON,4234316111
440064,GRANDVIEW MEDICAL CENTER,1000 HIGHWAY 28,NULL,NULL,JASPER,TN,37347,MARION,4238379500
440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,NULL,NULL,SPRINGFIELD,TN,37172,ROBERTSON,6153842411
440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,NULL,NULL,MORRISTOWN,TN,37814,HAMBLEN,4235226000
440068,ATHENS REGIONAL MEDICAL CENTER,1114 W MADISON AVE,NULL,NULL,ATHENS,TN,37371,MCMINN,4237451411
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,NULL,NULL,PARSONS,TN,38363,DECATUR,7318473031
440072,DYERSBURG REGIONAL MEDICAL CENTER,400 TICKLE ST,NULL,NULL,DYERSBURG,TN,38024,DYER,7312852410
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,NULL,NULL,COLUMBIA,TN,38401,MAURY,9313811111
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,NULL,NULL,SEVIERVILLE,TN,37862,CUMBERLAND,8654296618
440082,ST THOMAS HOSPITAL,"4220 HARDING RD, PO BOX 380",NULL,NULL,NASHVILLE,TN,37205,DAVIDSON,6152222111
440083,JAMESTOWN REGIONAL MEDICAL CENTER,436 CENTRAL AVENUE WEST,NULL,NULL,JAMESTOWN,TN,38556,FENTRESS,9318793352
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,NULL,NULL,SWEETWATER,TN,37874,MONROE,8652138200
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,NULL,NULL,CHATTANOOGA,TN,37404,HAMILTON,4234952525
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,NULL,NULL,FAYETTEVILLE,TN,37334,LINCOLN,9314381100
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,NULL,NULL,CHATTANOOGA,TN,37403,HAMILTON,4237787000
440105,JOHNSON CITY SPECIALTY HOSPITAL,203 E WATAUGA AVE,NULL,NULL,JOHNSON CITY,TN,37601,WASHINGTON,4234341400
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,NULL,NULL,SAVANNAH,TN,38372,HARDIN,7319268121
440110,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDOUN MEDICAL CENTER DR,NULL,NULL,LENOIR CITY,TN,37772,LOUDON,8652716000
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NULL,NULL,NASHVILLE,TN,37208,DAVIDSON,6153414490
440115,HUMBOLDT GENERAL HOSPITAL INC,3525 CHERE CAROL RD,NULL,NULL,HUMBOLDT,TN,38343,GIBSON,7317842321
440120,MERCY MEDICAL CENTER,900 EAST OAK HILL AVENUE,NULL,NULL,KNOXVILLE,TN,37917,KNOX,8655458000
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,NULL,NULL,KNOXVILLE,TN,37916,KNOX,8655411101
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",NULL,NULL,UNION CITY,TN,38261,OBION,7318852410
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,NULL,NULL,COVINGTON,TN,38019,TIPTON,9014762621
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,NULL,NULL,PARIS,TN,38242,HENRY,7316421220
440133,BAPTIST HOSPITAL,2000 CHURCH ST,NULL,NULL,NASHVILLE,TN,37236,DAVIDSON,6152845555
440137,HERITAGE MEDICAL CENTER,2835 HWY 231 N,NULL,NULL,SHELBYVILLE,TN,37160,BEDFORD,9316855433
440141,CUMBERLAND RIVER HOSPITAL,100 OLD JEFFERSON ST,NULL,NULL,CELINA,TN,38551,CLAY,9312433581
440144,HARTON REGIONAL MEDICAL CENTER,1801 N JACKSON ST BOX 460,NULL,NULL,TULLAHOMA,TN,37388,COFFEE,9313933000
440147,BAPTIST REHABILITATION GERMANTOWN,2100 EXETER ROAD,NULL,NULL,GERMANTOWN,TN,38138,SHELBY,9017571350
440148,DEKALB HOSPITAL,520 W MAIN ST,NULL,NULL,SMITHVILLE,TN,37166,DEKALB,6152155000
440150,SUMMIT MEDICAL CENTER,5655 FRIST BLVD,NULL,NULL,HERMITAGE,TN,37076,DAVIDSON,6153163000
440151,RIVER PARK HOSPITAL,1559 SPARTA STREET,NULL,NULL,MC MINNVILLE,TN,37110,WARREN,9318154101
440152,REGIONAL MEDICAL CENTER AT MEMPHIS,877 JEFFERSON AVENUE,NULL,NULL,MEMPHIS,TN,38103,SHELBY,9015457928
440153,BAPTIST HOSPITAL OF COCKE COUNTY,435 2ND ST,NULL,NULL,NEWPORT,TN,37821,COCKE,4236252200
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,NULL,NULL,CHATTANOOGA,TN,37404,HAMILTON,4238944220
440159,DELTA MEDICAL CENTER,3000 GETWELL RD,NULL,NULL,MEMPHIS,TN,38118,SHELBY,9013698100
440161,CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NULL,NULL,NASHVILLE,TN,37203,DAVIDSON,6153421000
440162,HEALTHSOUTH CHATTANOOGA REHAB HOSPITAL,2412 MCCALLIE AVE,NULL,NULL,CHATTANOOGA,TN,37404,HAMILTON,4236980221
440168,METHODIST HEALTHCARE FAYETTE HOSPITAL,214 LAKEVIEW RD,NULL,NULL,SOMERVILLE,TN,38068,FAYETTE,9015164014
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,NULL,NULL,KNOXVILLE,TN,37923,KNOX,8653731000
440174,HAYWOOD PARK COMMUNITY HOSPITAL,2545 N WASHINGTON AVE,NULL,NULL,BROWNSVILLE,TN,38012,HAYWOOD,7317724110
440175,CROCKETT HOSPITAL,HWY 43 S BOX 847,NULL,NULL,LAWRENCEBURG,TN,38464,LAWRENCE,9317626571
440176,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,NULL,NULL,KINGSPORT,TN,37660,SULLIVAN,4234311941
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,NULL,NULL,JELLICO,TN,37762,CAMPBELL,4237847252
440181,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,NULL,NULL,BOLIVAR,TN,38008,HARDEMAN,7316583100
440182,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,NULL,NULL,MC KENZIE,TN,38201,CARROLL,7313525344
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,NULL,NULL,MEMPHIS,TN,38119,SHELBY,9017651000
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,401 PRINCETON RD,NULL,NULL,JOHNSON CITY,TN,37601,WASHINGTON,4238545600
440185,SKYRIDGE MEDICAL CENTER,2305 CHAMBLISS AVE NW,NULL,NULL,CLEVELAND,TN,37311,BRADLEY,4233394132
440186,RIVERVIEW REGIONAL MEDICAL CENTER NORTH,158 HOSPITAL DRIVE,NULL,NULL,CARTHAGE,TN,37030,SMITH,6157351560
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,NULL,NULL,LIVINGSTON,TN,38570,OVERTON,9318235611
440189,REGIONAL HOSPITAL OF JACKSON,367 HOSPITAL BLVD,NULL,NULL,JACKSON,TN,38305,MADISON,7316612000
440192,WHITE COUNTY COMMUNITY HOSPITAL,401 SEWELL DR,NULL,NULL,SPARTA,TN,38583,WHITE,9317389211
440193,UNIVERSITY MEDICAL CENTER,1411 BADDOUR PARKWAY,NULL,NULL,LEBANON,TN,37087,WILSON,6154448262
440194,HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,NULL,NULL,HENDERSONVILLE,TN,37075,SUMNER,6153381000
440197,SOUTHERN HILLS MEDICAL CTR,391 WALLACE RD,NULL,NULL,NASHVILLE,TN,37211,DAVIDSON,6157814000
440200,STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL,324 DOOLITTLE ROAD,NULL,NULL,WOODBURY,TN,37190,CANNON,6155634001
440218,THE CENTER FOR SPINAL SURGERY,2011 MURPHY AVENUE,NULL,NULL,NASHVILLE,TN,37203,DAVIDSON,6155158200
440227,STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,NULL,NULL,SMYRNA,TN,37167,RUTHERFORD,6157682000
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,NULL,NULL,BARTLETT,TN,38133,SHELBY,9018207050
441300,HICKMAN COMMUNITY HEALTH SERVICES,135 EAST SWAN STREET,NULL,NULL,CENTERVILLE,TN,37033,HICKMAN,9317294271
441301,TROUSDALE MEDICAL CENTER,500 CHURCH STREET,NULL,NULL,HARTSVILLE,TN,37074,TROUSDALE,6153742221
441307,RIVERVIEW REGIONAL MEDICAL CENTER SOUTH,130 LEBANON HIGHWAY,NULL,NULL,CARTHAGE,TN,37030,SMITH,6157359815
441308,MEDICAL CENTER OF MANCHESTER,481 INTERSTATE DRIVE,NULL,NULL,MANCHESTER,TN,37355,COFFEE,9317286354
441309,MARSHALL MEDICAL CENTER,1080 NORTH ELLINGTON PARKWAY,NULL,NULL,LEWISBURG,TN,37091,MARSHALL,9313596276
441310,RHEA MEDICAL CENTER,9400 RHEA COUNTY HIGHWAY,NULL,NULL,DAYTON,TN,37321,RHEA,4237751121
441311,CENTENNIAL MEDICAL CENTER OF ASHLAND CITY,313 NORTH MAIN ST,NULL,NULL,ASHLAND CITY,TN,37015,CHEATHAM,6157923030
441312,PATIENTS' CHOICE MEDICAL CENTER OF ERIN,302 EAST MAIN STREET,NULL,NULL,ERIN,TN,37061,HOUSTON,9312894211
441313,WELLMONT HANCOCK COUNTY HOSPITAL,1517 MAIN STREET HWY 33,NULL,NULL,SNEEDVILLE,TN,37869,HANCOCK,4237335001
441314,BAPTIST MEMORIAL HOSPITAL LAUDERDALE,326 ASBURY AVENUE,NULL,NULL,RIPLEY,TN,38063,LAUDERDALE,7312212200
441315,COPPER BASIN MEDICAL CENTER,HIGHWAY 68,NULL,NULL,COPPERHILL,TN,37317,POLK,4234965511
441316,CAMDEN GENERAL HOSPITAL,175 HOSPITAL DRIVE,NULL,NULL,CAMDEN,TN,38320,BENTON,7315846135
450002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,NULL,NULL,EL PASO,TX,79902,EL PASO,9155776011
450005,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL,608 STRICKLAND DRIVE,NULL,NULL,ORANGE,TX,77630,ORANGE,4098839361
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,NULL,NULL,KERRVILLE,TX,78028,KERR,8308964200
450008,KINGS DAUGHTERS HOSPITAL-SCOTT & WHITE HEALTHCARE,1901 SW H K DODGEN LOOP,NULL,NULL,TEMPLE,TX,76502,BELL,2547718600
450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,NULL,NULL,WICHITA FALLS,TX,76301,WICHITA,9407643055
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,NULL,NULL,BRYAN,TX,77802,BRAZOS,9797763912
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5201 HARRY HINES BLVD,NULL,NULL,DALLAS,TX,75235,DALLAS,2145908000
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL,301 UNIVERSITY BOULEVARD,NULL,NULL,GALVESTON,TX,77555,GALVESTON,4097721011
450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,NULL,NULL,DALLAS,TX,75246,DALLAS,2148200111
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,NULL,NULL,VICTORIA,TX,77901,VICTORIA,3615739181
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,NULL,NULL,EL PASO,TX,79905,EL PASO,9155217602
450028,VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE,1040 W JEFFERSON ST,NULL,NULL,BROWNSVILLE,TX,78520,CAMERON,9565441400
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,NULL,NULL,LAREDO,TX,78044,WEBB,9567965000
450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL,811 S WASHINGTON,NULL,NULL,MARSHALL,TX,75670,HARRISON,9039276712
450033,VALLEY BAPTIST MEDICAL CENTER,2101 PEASE ST,NULL,NULL,HARLINGEN,TX,78550,CAMERON,9563891100
450034,CHRISTUS HOSPITAL,2830 CALDER AVENUE,NULL,NULL,BEAUMONT,TX,77702,JEFFERSON,4098927171
450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,NULL,NULL,HOUSTON,TX,77002,HARRIS,7137571000
450037,GOOD SHEPHERD MEDICAL CENTER,700 EAST MARSHALL AVENUE,NULL,NULL,LONGVIEW,TX,75601,GREGG,9033152000
450039,JPS HEALTH NETWORK,1500 S MAIN ST,NULL,NULL,FORT WORTH,TX,76104,TARRANT,8179213431
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,NULL,NULL,LUBBOCK,TX,79410,LUBBOCK,8067256000
450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,NULL,NULL,WACO,TX,76712,MCLENNAN,2547514000
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,NULL,NULL,DALLAS,TX,75390,DALLAS,2148793758
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,NULL,NULL,CORPUS CHRISTI,TX,78404,NUECES,3619024103
450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,NULL,NULL,DALLAS,TX,75203,DALLAS,2149472879
450052,GOODALL WITCHER HOSPITAL,101 S AVE T,NULL,NULL,CLIFTON,TX,76634,BOSQUE,2546758322
450054,SCOTT & WHITE MEMORIAL HOSPITAL,2401 31ST ST,NULL,NULL,TEMPLE,TX,76508,BELL,2547242111
450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 E ARIZONA,NULL,NULL,SWEETWATER,TX,79556,NOLAN,3252351701
450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,NULL,NULL,AUSTIN,TX,78705,TRAVIS,5123241000
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,NULL,NULL,SAN ANTONIO,TX,78205,BEXAR,2102971020
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,NULL,NULL,ARLINGTON,TX,76012,TARRANT,8175486100
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,NULL,NULL,HOUSTON,TX,77030,HARRIS,7137043700
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,NULL,NULL,LAKE JACKSON,TX,77566,BRAZORIA,9792974411
450073,COGDELL MEMORIAL HOSPITAL,1700 COGDELL BLVD,NULL,NULL,SNYDER,TX,79549,SCURRY,3255747437
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,NULL,NULL,ANSON,TX,79501,JONES,3258233231
450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,NULL,NULL,IRVING,TX,75061,DALLAS,9725798100
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,NULL,NULL,MOUNT PLEASANT,TX,75455,TITUS,9035776000
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,NULL,NULL,BEEVILLE,TX,78102,BEE,3613542000
450083,EAST TEXAS MEDICAL CENTER,1000 SOUTH BECKHAM STREET,NULL,NULL,TYLER,TX,75701,SMITH,9035970351
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,NULL,NULL,GRAHAM,TX,76450,YOUNG,9405493400
450087,NORTH HILLS HOSPITAL,4401 BOOTH CALLOWAY ROAD,NULL,NULL,NORTH RICHLAND HILLS,TX,76180,TARRANT,8172551000
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,NULL,NULL,GAINESVILLE,TX,76240,COOKE,9406128600
450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,NULL,NULL,EAGLE PASS,TX,78852,MAVERICK,8307735321
450097,BAYSHORE MEDICAL CENTER,4000 SPENCER HWY,NULL,NULL,PASADENA,TX,77504,HARRIS,7133592000
450099,PAMPA REGIONAL MEDICAL CENTER,1 MEDICAL PLAZA,NULL,NULL,PAMPA,TX,79065,GRAY,8066653721
450101,HILLCREST BAPTIST MEDICAL CENTER,100 HILLCREST MEDICAL BLVD,NULL,NULL,WACO,TX,76712,MCLENNAN,2542022000
450102,MOTHER FRANCES HOSPITAL,800 EAST DAWSON,NULL,NULL,TYLER,TX,75701,SMITH,9035938441
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,NULL,NULL,SEGUIN,TX,78155,GUADALUPE,8303792411
450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,NULL,NULL,EL PASO,TX,79902,EL PASO,9155211200
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,NULL,NULL,FLORESVILLE,TX,78114,WILSON,8303931300
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,NULL,NULL,EDINBURG,TX,78539,HIDALGO,9563886000
450123,RENAISSANCE HOSPITAL GROVES,5500 39TH ST,NULL,NULL,GROVES,TX,77619,JEFFERSON,4099625733
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,601 E 15TH STREET,NULL,NULL,AUSTIN,TX,78701,TRAVIS,5123247000
450128,KNAPP MEDICAL CENTER,1401 EAST EIGHT STREET,NULL,NULL,WESLACO,TX,78596,HIDALGO,9569688567
450130,NIX HEALTH CARE SYSTEM,414 NAVARRO,NULL,NULL,SAN ANTONIO,TX,78205,BEXAR,2102711800
450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,NULL,NULL,ODESSA,TX,79761,ECTOR,4326404000
450133,MIDLAND MEMORIAL HOSPITAL,2200 WEST ILLINOIS AVE,NULL,NULL,MIDLAND,TX,79701,MIDLAND,4326851111
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,NULL,NULL,FORT WORTH,TX,76104,TARRANT,8172502100
450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,1400 EIGHTH AVE,NULL,NULL,FORT WORTH,TX,76104,TARRANT,8179262544
450143,SMITHVILLE REGIONAL HOSPITAL,800 EAST HIGHWAY 71,NULL,NULL,SMITHVILLE,TX,78957,BASTROP,5122373214
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE,NULL,NULL,ANDREWS,TX,79714,ANDREWS,4325232200
450147,DETAR HOSPITAL NAVARRO,506 E SAN ANTONIO ST,NULL,NULL,VICTORIA,TX,77902,VICTORIA,3615757441
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,NULL,NULL,CLEBURNE,TX,76033,JOHNSON,8176412551
450152,METROPLEX HOSPITAL,2201 S CLEAR CREEK ROAD,NULL,NULL,KILLEEN,TX,76542,BELL,2545267523
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,NULL,NULL,DEL RIO,TX,78840,VAL VERDE,8307758566
450155,HEREFORD REGIONAL MEDICAL CENTER,801 EAST THIRD,NULL,NULL,HEREFORD,TX,79045,DEAF SMITH,8063642141
450162,GRACE MEDICAL CENTER,2412 50TH ST,NULL,NULL,LUBBOCK,TX,79412,LUBBOCK,8067884100
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,NULL,NULL,KINGSVILLE,TX,78363,KLEBERG,3615959701
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,1905 HWY 97 EAST,NULL,NULL,JOURDANTON,TX,78026,ATASCOSA,8307693515
450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,NULL,NULL,MISSION,TX,78572,HIDALGO,9563239000
450177,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,NULL,NULL,UVALDE,TX,78801,UVALDE,8302786251
450178,PECOS COUNTY MEMORIAL HOSPITAL,387 WEST I 10,NULL,NULL,FORT STOCKTON,TX,79735,PECOS,4323364201
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,NULL,NULL,HOUSTON,TX,77008,HARRIS,7134486796
450187,TRINITY MEDICAL CENTER,700 MEDICAL PARKWAY,NULL,NULL,BRENHAM,TX,77833,WASHINGTON,9798366173
450188,EAST TEXAS MEDICAL CENTER - CLARKSVILLE,P O DRAWER 1270 HIGHWAY 82 WEST,NULL,NULL,CLARKSVILLE,TX,75426,RED RIVER,9034273851
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,NULL,NULL,HILLSBORO,TX,76645,HILL,2545808500
450193,ST LUKES EPISCOPAL HOSPITAL,6720 BERTNER,NULL,NULL,HOUSTON,TX,77030,HARRIS,8323551000
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,501 S RAGSDALE,NULL,NULL,JACKSONVILLE,TX,75766,CHEROKEE,9035415000
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,NULL,NULL,PARIS,TX,75460,LAMAR,9037854521
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,NULL,NULL,TEXARKANA,TX,75501,BOWIE,9037988000
450203,WEATHERFORD REGIONAL MEDICAL CENTER,713 E ANDERSON ST,NULL,NULL,WEATHERFORD,TX,76086,PARKER,8175991190
450209,NORTHWEST TEXAS HOSPITAL,1501 COULTER ROAD,NULL,NULL,AMARILLO,TX,79106,POTTER,8063541110
450210,EAST TEXAS MEDICAL CENTER-CARTHAGE,409 WEST COTTAGE,NULL,NULL,CARTHAGE,TX,75633,PANOLA,936933841
450211,MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN,1201 WEST FRANK STREET,NULL,NULL,LUFKIN,TX,75901,ANGELINA,9366348111
450213,UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,NULL,NULL,SAN ANTONIO,TX,78229,BEXAR,2103582000
450214,GULF COAST MEDICAL CENTER,10141 US 59 NORTH,NULL,NULL,WHARTON,TX,77488,WHARTON,9795322500
450219,LLANO MEMORIAL HEALTHCARE SYSTEM,200 W OLLIE,NULL,NULL,LLANO,TX,78643,LLANO,3252475040
450221,MOORE COUNTY HOSPITAL DISTRICT,224 E SECOND STREET,NULL,NULL,DUMAS,TX,79029,MOORE,8069357171
450222,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,NULL,NULL,CONROE,TX,77304,MONTGOMERY,9365391111
450224,MOTHER FRANCES HOSPITAL- WINNSBORO,719 WEST COKE ROAD,NULL,NULL,WINNSBORO,TX,75494,WOOD,9033425227
450229,HENDRICK MEDICAL CENTER,1900 PINE,NULL,NULL,ABILENE,TX,79601,TAYLOR,3256702000
450231,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS,1600 WALLACE BLVD,NULL,NULL,AMARILLO,TX,79106,POTTER,8062122000
450234,COMANCHE COUNTY MEDICAL CENTER,10201 HWY 16N,NULL,NULL,COMANCHE,TX,76442,COMANCHE,2548794900
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,NULL,NULL,GONZALES,TX,78629,GONZALES,8306727581
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,115 AIRPORT RD,NULL,NULL,SULPHUR SPRINGS,TX,75482,HOPKINS,9038857671
450237,CHRISTUS SANTA ROSA HOSPITAL,333 N SANTA ROSA STREET,NULL,NULL,SAN ANTONIO,TX,78207,BEXAR,2107943336
450241,FAITH COMMUNITY HOSPITAL,717 MAGNOLIA ST,NULL,NULL,JACKSBORO,TX,76458,JACK,9405676633
450243,HAMLIN MEMORIAL HOSPITAL,632 N W SECOND STREET,NULL,NULL,HAMLIN,TX,79520,JONES,3255763646
450253,BELLVILLE GENERAL HOSPITAL,44 N CUMMINGS,NULL,NULL,BELLVILLE,TX,77418,AUSTIN,9798653141
450270,LAKE WHITNEY MEDICAL CENTER,200 N SAN JACINTO STREET,NULL,NULL,WHITNEY,TX,76692,HILL,2546943165
450271,WISE REGIONAL HEALTH SYSTEM,2000 S FM 51,NULL,NULL,DECATUR,TX,76234,WISE,9406275921
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,NULL,NULL,SAN MARCOS,TX,78666,HAYS,5127533690
450280,BAYLOR MEDICAL CENTER AT GARLAND,2300 MARIE CURIE DRIVE,NULL,NULL,GARLAND,TX,75042,DALLAS,9724875000
450283,COZBY-GERMANY HOSPITAL,707 N WALDRIP,NULL,NULL,GRAND SALINE,TX,75140,VAN ZANDT,9039624242
450289,HARRIS COUNTY HOSPITAL DISTRICT,2525 HOLLY HALL,NULL,NULL,HOUSTON,TX,77054,HARRIS,7135666417
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 W HWY 243,NULL,NULL,KAUFMAN,TX,75142,KAUFMAN,9729327200
450293,FRIO REGIONAL HOSPITAL,200 S IH 35,NULL,NULL,PEARSALL,TX,78061,FRIO,8303343617
450296,CLEVELAND REGIONAL MEDICAL CTR,300 E CROCKETT,NULL,NULL,CLEVELAND,TX,77327,LIBERTY,2815931811
450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,NULL,NULL,COLLEGE STATION,TX,77842,BRAZOS,9797645151
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,NULL,NULL,STAMFORD,TX,79553,JONES,3257732725
450315,VISTA HOSPITAL OF DALLAS,2696 WEST WALNUT STREET,NULL,NULL,GARLAND,TX,75042,DALLAS,9722767116
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,NULL,NULL,DENISON,TX,75020,GRAYSON,9034164000
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,NULL,NULL,RICHMOND,TX,77469,FORT BEND,2813413000
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,NULL,NULL,SAN ANGELO,TX,76904,TOM GREEN,3259499511
450346,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,NULL,NULL,BEAUMONT,TX,77701,JEFFERSON,4092125012
450347,HUNTSVILLE MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,NULL,NULL,HUNTSVILLE,TX,77340,WALKER,9362913411
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,NULL,NULL,MARLIN,TX,76661,FALLS,2548033561
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,NULL,NULL,STEPHENVILLE,TX,76401,ERATH,2549651500
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,NULL,NULL,GREENVILLE,TX,75401,HUNT,9034085000
450358,"METHODIST HOSPITAL,THE",6565 FANNIN,NULL,NULL,HOUSTON,TX,77030,HARRIS,7137902221
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,NULL,NULL,CHILDRESS,TX,79201,CHILDRESS,9409376371
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,NULL,NULL,COLUMBUS,TX,78934,COLORADO,9797322371
